state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count
Pennsylvania (EV: 20),2020-11-06 05:05:06.029000,Trump,Biden,3285445,3262869,22576,194583,5549,5487,"  5,487",0.3745215965008202,0.6254784034991798,8372,9128,0.5587435656455213,-0.0018548935156698088,0.7900666666666667,{},6633384
Pennsylvania (EV: 20),2020-11-06 04:59:00.678000,Trump,Biden,3283390,3259437,23953,200132,0,0,      0,0,0,8372,9128,0.5605984591611911,0.0,0.8096333333333333,{},6627835
Pennsylvania (EV: 20),2020-11-06 04:51:40.651000,Trump,Biden,3283390,3259437,23953,200132,1254,1247,"  1,247",0.28708901363271855,0.7129109863672815,8372,9128,0.5605984591611911,-0.0009576693164823347,0.8096333333333333,{'Bucks': 1254},6627835
Pennsylvania (EV: 20),2020-11-06 04:29:30.258000,Trump,Biden,3283032,3258548,24484,201386,3865,3803,"  3,803",0.25874309755456215,0.7412569024454378,8371,9128,0.5615561284776734,-0.0033674283905154034,0.8101,{'Delaware': 3865},6626581
Pennsylvania (EV: 20),2020-11-06 03:45:43.783000,Trump,Biden,3282048,3255729,26319,205251,13909,13733," 13,733",0.12670210442001018,0.8732978955799898,8366,9128,0.5649235568681888,-0.01956650377092284,0.8079333333333333,{'Philadelphia': 13909},6622716
Pennsylvania (EV: 20),2020-11-06 03:33:20.409000,Trump,Biden,3280308,3243736,36572,219160,8046,7957,"  7,957",0.2025889154203846,0.7974110845796154,8338,9128,0.5844900606391117,-0.007555115480606944,0.7389,{'Delaware': 8046},6608807
Pennsylvania (EV: 20),2020-11-06 03:16:43.516000,Trump,Biden,3278696,3237391,41305,227206,2431,2393,"  2,393",0.32511491851232766,0.6748850814876723,8328,9128,0.5920451761197186,-0.0008710325563010546,0.7091666666666666,{'Bucks': 2431},6600761
Pennsylvania (EV: 20),2020-11-06 02:37:26.682000,Trump,Biden,3277918,3235776,42142,229637,15150,14970," 14,970",0.2758183032732131,0.7241816967267869,8326,9128,0.5929162086760197,-0.008132316832374142,0.7156333333333333,{'Monroe': 15150},6598330
Pennsylvania (EV: 20),2020-11-06 02:07:55.159000,Trump,Biden,3273789,3224935,48854,244787,4035,4001,"  4,001",0.2729317670582354,0.7270682329417646,8316,9128,0.6010485255083938,-0.002058652631610536,0.7246333333333334,"{'Allegheny': 1242, 'Delaware': 2793}",6583180
Pennsylvania (EV: 20),2020-11-06 01:52:07.763000,Trump,Biden,3272697,3222026,50671,248822,7474,7398,"  7,398",0.32765612327656124,0.6723438767234388,8309,9128,0.6031071781400044,-0.0020307476378520484,0.7171333333333333,{'Mercer': 7474},6579145
Pennsylvania (EV: 20),2020-11-06 01:33:55.993000,Trump,Biden,3270273,3217052,53221,256296,9975,9897,"  9,897",0.2441143780943721,0.7558856219056279,8298,9128,0.6051379257778564,-0.005692393700874487,0.7639,{'Lehigh': 9975},6571671
Pennsylvania (EV: 20),2020-11-06 01:26:00.010000,Trump,Biden,3267857,3209571,58286,266271,4130,4079,"  4,079",0.19784260848247115,0.8021573915175289,8298,9128,0.6108303194787309,-0.002922806529420563,0.7778,{'Delaware': 4130},6561696
Pennsylvania (EV: 20),2020-11-06 01:22:40.311000,Trump,Biden,3267050,3206299,60751,270401,8867,8700,"  8,700",0.3290804597701149,0.6709195402298851,8293,9128,0.6137531260081515,-0.0017800924442391564,0.7756,{'Bucks': 8867},6557566
Pennsylvania (EV: 20),2020-11-06 00:55:18.438000,Trump,Biden,3264187,3200462,63725,279268,936,925,    925,0.20756756756756756,0.7924324324324324,8287,9128,0.6155332184523906,-0.0005916249877734314,0.7825666666666666,{'Centre': 936},6548699
Pennsylvania (EV: 20),2020-11-06 00:35:53.742000,Trump,Biden,3263995,3199729,64266,280204,545,73,     73,0.6986301369863014,0.3013698630136986,8286,9128,0.616124843440164,0.00027772525302272033,0.7786333333333333,"{'Erie': 21, 'Montour': 98}",6547763
Pennsylvania (EV: 20),2020-11-06 00:11:13.094000,Trump,Biden,3263944,3199707,64237,280749,12480,12306," 12,306",0.11921014139444175,0.8807898586055583,8284,9128,0.6158471181871413,-0.011251901519265917,0.7795333333333333,{'Philadelphia': 12480},6547218
Pennsylvania (EV: 20),2020-11-05 23:59:07.363000,Trump,Biden,3262477,3188868,73609,293229,205,203,    203,0.6059113300492611,0.39408866995073893,8258,9128,0.6270990197064072,0.00016298968125494362,0.6911666666666667,{'Delaware': 205},6534738
Pennsylvania (EV: 20),2020-11-05 23:51:41.200000,Trump,Biden,3262354,3188788,73566,293434,4634,4977,"  4,977",0.3130399839260599,0.6869600160739401,8258,9128,0.6269360300251523,-0.001187732428374777,0.6930333333333333,{'Erie': 5039},6534533
Pennsylvania (EV: 20),2020-11-05 23:30:04.892000,Trump,Biden,3260796,3185369,75427,298068,4416,4371,"  4,371",0.16975520475863648,0.8302447952413635,8254,9128,0.6281237624535271,-0.002961902606019806,0.6894333333333333,{'Philadelphia': 4416},6529899
Pennsylvania (EV: 20),2020-11-05 23:25:57.686000,Trump,Biden,3260054,3181740,78314,302484,405,0,      0,0,0,8230,9128,0.6310856650595469,0.00017527772335446112,0.6654333333333333,{'Erie': 113},6525483
Pennsylvania (EV: 20),2020-11-05 22:53:30.574000,Trump,Biden,3260054,3181740,78314,302889,35858,35401," 35,401",0.33456682014632355,0.6654331798536764,8229,9128,0.6309103873361924,-0.0036494715492730867,0.6654331798536764,"{'Blair': 5419, 'Cumberland': 30439}",6525078
Pennsylvania (EV: 20),2020-11-05 22:45:37.954000,Trump,Biden,3248210,3158183,90027,338747,1333,1319,"  1,319",0.30477634571645185,0.6952236542835482,8196,9128,0.6345598588854655,-0.0002393036262104964,0.7017333333333333,{'Bucks': 1333},6489220
Pennsylvania (EV: 20),2020-11-05 22:15:13.564000,Trump,Biden,3247808,3157266,90542,340080,12,12,     12,0.5,0.5,8195,9128,0.634799162511676,4.756330493349559e-06,0.7078333333333333,{'Columbia': 12},6487887
Pennsylvania (EV: 20),2020-11-05 21:53:18.781000,Trump,Biden,3247802,3157260,90542,340092,13957,13838," 13,838",0.31471310883075587,0.6852868911692441,8195,9128,0.6347944061811827,-0.0020196139527439705,0.7079666666666666,"{'Lehigh': 9526, 'Tioga': 4464}",6487875
Pennsylvania (EV: 20),2020-11-05 21:45:23.890000,Trump,Biden,3243447,3147777,95670,354049,6636,6598,"  6,598",0.38223704152773563,0.6177629584722644,8186,9128,0.6368140201339266,0.0003357195960778103,0.7175,"{'Carbon': 65, 'Crawford': 6327, 'Jefferson': 282}",6473918
Pennsylvania (EV: 20),2020-11-05 21:29:17.300000,Trump,Biden,3240925,3143701,97224,360685,1830,1818,"  1,818",0.31188118811881194,0.6881188118811881,8177,9128,0.6364783005378488,-0.0002663671945534185,0.7237333333333333,{'Bucks': 1830},6467282
Pennsylvania (EV: 20),2020-11-05 21:21:19.035000,Trump,Biden,3240358,3142450,97908,362515,86,80,     80,0.55,0.45,8175,9128,0.6367446677324022,4.360312645468323e-05,0.7240666666666666,{'Clearfield': 86},6465452
Pennsylvania (EV: 20),2020-11-05 21:05:33.368000,Trump,Biden,3240314,3142414,97900,362601,13746,13594," 13,594",0.16602913049874946,0.8339708695012505,8175,9128,0.6367010646059476,-0.007222642757023334,0.7248333333333333,"{'Erie': 6563, 'Philadelphia': 7183}",6465366
Pennsylvania (EV: 20),2020-11-05 20:48:22.279000,Trump,Biden,3238057,3131077,106980,376347,4486,4545,"  4,545",0.3474147414741474,0.6525852585258526,8168,9128,0.6439237073629709,-0.0001486556138858841,0.6612,"{'Dauphin': 163, 'Delaware': 2031, 'Greene': 1698, 'Northumberland': 690}",6451620
Pennsylvania (EV: 20),2020-11-05 20:40:29.018000,Trump,Biden,3236478,3128111,108367,380833,942,927,    927,0.37324703344120824,0.6267529665587918,8160,9128,0.6440723629768568,4.3829090170421914e-05,0.6906666666666667,"{'Carbon': 585, 'Lycoming': 357}",6447134
Pennsylvania (EV: 20),2020-11-05 20:15:28.984000,Trump,Biden,3236132,3127530,108602,381775,34,34,     34,0.6470588235294117,0.35294117647058826,8159,9128,0.6440285338866863,2.608657716396401e-05,0.6974666666666667,{'Sullivan': 34},6446192
Pennsylvania (EV: 20),2020-11-05 20:01:34.938000,Trump,Biden,3236110,3127518,108592,381809,3862,3382,"  3,382",0.47338852749852156,0.5266114725014784,8159,9128,0.6440024473095224,0.0012056942194784703,0.6980333333333333,"{'Carbon': 605, 'Juniata': 2442, 'Northampton': 493}",6446158
Pennsylvania (EV: 20),2020-11-05 19:37:18.729000,Trump,Biden,3234509,3125737,108772,385671,3349,3308,"  3,308",0.35157194679564696,0.648428053204353,8155,9128,0.6427967530900439,-4.8768796230835854e-05,0.7356,"{'Bucks': 2770, 'Mifflin': 579}",6442296
Pennsylvania (EV: 20),2020-11-05 19:32:33.174000,Trump,Biden,3233346,3123592,109754,389020,4226,4175,"  4,175",0.3065868263473054,0.6934131736526946,8153,9128,0.6428455218862748,-0.0005442615317499122,0.7650333333333333,{'Carbon': 4226},6438947
Pennsylvania (EV: 20),2020-11-05 19:12:36.957000,Trump,Biden,3232066,3120697,111369,393246,4515,4480,"  4,480",0.20513392857142854,0.7948660714285715,8147,9128,0.6433897834180247,-0.0017353922982117354,0.7958666666666666,{'Lehigh': 4515},6434721
Pennsylvania (EV: 20),2020-11-05 18:24:54.828000,Trump,Biden,3231147,3117136,114011,397761,2451,2412,"  2,412",0.43159203980099503,0.568407960199005,8147,9128,0.6451251757162364,0.00047129734407636015,0.8126,{'Delaware': 2451},6430206
Pennsylvania (EV: 20),2020-11-05 18:15:33.270000,Trump,Biden,3230106,3115765,114341,400212,3076,3048,"  3,048",0.38057742782152226,0.6194225721784777,8144,9128,0.64465387837216,0.00018934411459448075,0.8298,{'Armstrong': 3076},6427755
Pennsylvania (EV: 20),2020-11-05 17:21:28.630000,Trump,Biden,3228946,3113877,115069,403288,3003,3071,"  3,071",0.31195050472158903,0.688049495278411,8139,9128,0.6444645342575656,-0.00037156456620968115,0.8432,"{'Columbia': 380, 'Mercer': 2723}",6424679
Pennsylvania (EV: 20),2020-11-05 17:02:19.461000,Trump,Biden,3227988,3111764,116224,406291,8193,8116,"  8,116",0.1530310497782159,0.8469689502217841,8135,9128,0.6448360988237752,-0.00401681827788658,0.8490666666666666,"{'Delaware': 3990, 'Erie': 4203}",6421676
Pennsylvania (EV: 20),2020-11-05 16:59:05.814000,Trump,Biden,3226746,3104890,121856,414484,67,123,    123,0.49593495934959353,0.5040650406504065,8126,9128,0.6488529171016618,2.283635419286778e-05,0.8272,{'Wayne': 124},6413483
Pennsylvania (EV: 20),2020-11-05 16:49:58.388000,Trump,Biden,3226685,3104828,121857,414551,13114,12954," 12,954",0.08491585610622199,0.915084143893778,8126,9128,0.648830080747469,-0.008167891553868545,0.8282666666666667,{'Philadelphia': 13114},6413416
Pennsylvania (EV: 20),2020-11-05 16:43:40.593000,Trump,Biden,3225585,3092974,132611,427665,4507,5341,"  5,341",0.21774948511514702,0.782250514884853,8098,9128,0.6569979723013375,-0.001894941724595478,0.7916333333333333,{'Bucks': 5397},6400302
Pennsylvania (EV: 20),2020-11-05 16:08:12.562000,Trump,Biden,3224422,3088796,135626,432172,73,73,     73,0.1917808219178082,0.8082191780821918,8095,9128,0.658892914025933,-2.587619596128299e-05,0.8019333333333334,{'Dauphin': 73},6395795
Pennsylvania (EV: 20),2020-11-05 15:26:46.982000,Trump,Biden,3224408,3088737,135671,432245,554,540,    540,0.5148148148148148,0.48518518518518516,8095,9128,0.6589187902218943,0.00022214007297649552,0.802,{'Clearfield': 554},6395722
Pennsylvania (EV: 20),2020-11-05 15:12:31.777000,Trump,Biden,3224130,3088475,135655,432799,103,99,     99,0.26262626262626265,0.7373737373737373,8095,9128,0.6586966501489178,-1.7211535265571065e-05,0.8084,{'Dauphin': 103},6395168
Pennsylvania (EV: 20),2020-11-05 14:36:33.884000,Trump,Biden,3224104,3088402,135702,432902,13724,12708," 12,708",0.2338684293358514,0.7661315706641486,8095,9128,0.6587138616841833,-0.0027909373548189453,0.8087333333333333,{'Bucks': 12931},6395065
Pennsylvania (EV: 20),2020-11-05 14:10:28.150000,Trump,Biden,3221132,3078666,142466,446626,32633,32274," 32,274",0.15997397285740844,0.8400260271425916,8084,9128,0.6615047990390023,-0.012189962430041446,0.8400260271425916,"{'Fayette': 1745, 'Greene': 671, 'Montgomery': 9534, 'Philadelphia': 20683}",6381341
Pennsylvania (EV: 20),2020-11-05 04:22:05.599000,Trump,Biden,3215969,3051555,164414,479259,38652,37447," 37,447",0.25526744465511253,0.7447325553448875,8031,9128,0.6736947614690437,-0.004955566380366427,0.7447325553448875,"{'Chester': 28860, 'Montgomery': 9327, 'Westmoreland': 25}",6348708
Pennsylvania (EV: 20),2020-11-05 03:57:56.031000,Trump,Biden,3206410,3023667,182743,517911,1318,1302,"  1,302",0.5698924731182795,0.43010752688172044,8000,9128,0.6786503278494102,0.0006309545735159183,0.6997,{'Allegheny': 1318},6310056
Pennsylvania (EV: 20),2020-11-05 03:53:39.589000,Trump,Biden,3205668,3023107,182561,519229,5743,6112,"  6,112",0.349803664921466,0.650196335078534,7998,9128,0.6780193732758942,0.00017672650655031763,0.7113333333333334,{'Westmoreland': 6183},6308738
Pennsylvania (EV: 20),2020-11-05 03:16:30.149000,Trump,Biden,3203530,3019133,184397,524972,4549,4484,"  4,484",0.23706512042818917,0.7629348795718108,7990,9128,0.6778426467693439,-0.0007268407597069704,0.7228666666666667,{'Allegheny': 4549},6302995
Pennsylvania (EV: 20),2020-11-05 02:47:23.734000,Trump,Biden,3202467,3015712,186755,529521,10173,10029," 10,029",0.28916143184764187,0.7108385681523581,7982,9128,0.6785694875290509,-0.0006014629805539684,0.715,{'Montgomery': 10173},6298446
Pennsylvania (EV: 20),2020-11-05 02:26:44.708000,Trump,Biden,3199567,3008583,190984,539694,1285,2152,"  2,152",0.17565055762081783,0.8243494423791822,7973,9128,0.6791709505096049,-0.0008809525897269799,0.7283,{'Delaware': 2162},6288273
Pennsylvania (EV: 20),2020-11-05 02:19:13.643000,Trump,Biden,3199189,3006809,192380,540979,440,0,      0,0,0,7972,9128,0.6800519030993318,0.00014632444994311378,0.7174,{'Westmoreland': 26},6286988
Pennsylvania (EV: 20),2020-11-05 02:03:34.937000,Trump,Biden,3199189,3006809,192380,541419,9413,9021,"  9,021",0.3019620884602594,0.6980379115397406,7971,9128,0.6799055786493887,-0.00020986705297232344,0.7174,{'Beaver': 9240},6286548
Pennsylvania (EV: 20),2020-11-05 01:21:51.237000,Trump,Biden,3196465,3000512,195953,550832,10590,10473," 10,473",0.2896018332855915,0.7103981667144085,7958,9128,0.680115445702361,-0.0005769177565242423,0.7096666666666667,"{'Luzerne': 2617, 'Montgomery': 7973}",6277135
Pennsylvania (EV: 20),2020-11-05 01:07:02.270000,Trump,Biden,3193432,2993072,200360,561422,5612,5530,"  5,530",0.19801084990958406,0.8019891500904159,7948,9128,0.6806923634588853,-0.001193996242820572,0.6964,{'Allegheny': 5612},6266545
Pennsylvania (EV: 20),2020-11-05 01:02:56.314000,Trump,Biden,3192337,2988637,203700,567034,217,213,    213,0.3098591549295775,0.6901408450704225,7938,9128,0.6818863597017059,-2.7182503509193268e-06,0.6809666666666667,{'Carbon': 217},6260933
Pennsylvania (EV: 20),2020-11-05 00:55:32.963000,Trump,Biden,3192271,2988490,203781,567251,24511,24523," 24,523",0.3276108143375607,0.6723891856624393,7937,9128,0.6818890779520568,0.0002998087215790868,0.6811666666666667,"{'Allegheny': 6345, 'Lancaster': 7899, 'Westmoreland': 10681}",6260716
Pennsylvania (EV: 20),2020-11-05 00:44:49.776000,Trump,Biden,3184237,2972001,212236,591762,77985,76309," 76,309",0.2794821056493991,0.7205178943506009,7904,9128,0.6815892692304777,-0.0042981760074923825,0.7205178943506009,"{'Allegheny': 21137, 'Bucks': 5, 'Butler': 32947, 'Carbon': 312, 'Chester': 10409, 'Delaware': 11820, 'Luzerne': 599}",6236205
Pennsylvania (EV: 20),2020-11-05 00:16:49.306000,Trump,Biden,3162910,2917019,245891,669747,19381,19167," 19,167",0.23477852559085932,0.7652214744091407,7818,9128,0.6858874452379701,-0.002241948248480563,0.7564,"{'Luzerne': 2010, 'Monroe': 17371}",6158220
Pennsylvania (EV: 20),2020-11-04 23:49:45.306000,Trump,Biden,3158410,2902352,256058,689128,21097,21130," 21,130",0.25920492191197353,0.7407950780880265,7805,9128,0.6881293934864506,-0.0016660422854191115,0.6785333333333333,"{'Carbon': 419, 'Cumberland': 20990}",6138839
Pennsylvania (EV: 20),2020-11-04 23:41:34.119000,Trump,Biden,3152933,2886699,266234,710225,3360,3288,"  3,288",0.5848540145985401,0.41514598540145986,7787,9128,0.6897954357718697,0.00128959373918891,0.6746666666666666,{'Allegheny': 3360},6117742
Pennsylvania (EV: 20),2020-11-04 23:28:04.977000,Trump,Biden,3151010,2885334,265676,713585,3197,3176,"  3,176",0.3302896725440806,0.6697103274559194,7781,9128,0.6885058420326808,7.931123242876925e-05,0.7128333333333333,{'Montour': 3218},6114382
Pennsylvania (EV: 20),2020-11-04 23:24:27.309000,Trump,Biden,3149961,2883207,266754,716782,2190,2162,"  2,162",0.5235892691951897,0.47641073080481033,7777,9128,0.6884265308002521,0.0006457802588875072,0.7234,{'Bucks': 2190},6111185
Pennsylvania (EV: 20),2020-11-04 23:16:40.259000,Trump,Biden,3148829,2882177,266652,718972,4579,4522,"  4,522",0.25740822644847416,0.7425917735515258,7776,9128,0.6877807505413646,-0.00034690080563481995,0.7445333333333334,{'Erie': 4579},6108995
Pennsylvania (EV: 20),2020-11-04 23:14:43.498000,Trump,Biden,3147665,2878819,268846,723551,17642,17421," 17,421",0.2665748234888927,0.7334251765111073,7771,9128,0.6881276513469994,-0.0010778397782192917,0.7486,"{'Allegheny': 7805, 'Beaver': 9837}",6104416
Pennsylvania (EV: 20),2020-11-04 23:01:02.939000,Trump,Biden,3143021,2866042,276979,741193,27630,28133," 28,133",0.23040557352575264,0.7695944264742474,7744,9128,0.6892054911252187,-0.003189939279963916,0.7574,"{'Allegheny': 9349, 'Bucks': 16075, 'Luzerne': 2999}",6086774
Pennsylvania (EV: 20),2020-11-04 22:54:27.393000,Trump,Biden,3136539,2844391,292148,768823,1365,1848,"  1,848",0.4285714285714286,0.5714285714285714,7713,9128,0.6923954304051826,0.00016743106889827164,0.6996,{'Berks': 1908},6059144
Pennsylvania (EV: 20),2020-11-04 22:44:27.984000,Trump,Biden,3135747,2843335,292412,770188,16361,16152," 16,152",0.2222015849430411,0.7777984150569589,7712,9128,0.6922279993362843,-0.0017781491055918197,0.7109333333333333,"{'Allegheny': 13035, 'Carbon': 539, 'Mercer': 2787}",6057779
Pennsylvania (EV: 20),2020-11-04 22:38:48.872000,Trump,Biden,3132158,2830772,301386,786549,10527,10373," 10,373",0.4080786657668948,0.5919213342331052,7684,9128,0.6940061484418761,0.0013508947465789012,0.6937333333333333,{'Franklin': 10527},6041418
Pennsylvania (EV: 20),2020-11-04 22:21:41.452000,Trump,Biden,3127925,2824632,303293,797076,2306,0,      0,0,0,7675,9128,0.6926552536952972,0.0005557580919027805,0.7514333333333333,{},6030891
Pennsylvania (EV: 20),2020-11-04 22:20:14.083000,Trump,Biden,3127925,2824632,303293,799382,0,0,      0,0,0,7671,9128,0.6920994956033945,0.0,0.7514333333333333,{},6028585
Pennsylvania (EV: 20),2020-11-04 22:19:33.085000,Trump,Biden,3127925,2824632,303293,799382,7256,9696,"  9,696",0.244740099009901,0.755259900990099,7671,9128,0.6920994956033945,-0.00137902052109673,0.7514333333333333,"{'Allegheny': 7991, 'McKean': 1203, 'Washington': 609}",6028585
Pennsylvania (EV: 20),2020-11-04 22:12:35.528000,Trump,Biden,3125552,2817309,308243,806638,2056,576,    576,0.5659722222222222,0.4340277777777778,7659,9128,0.6934785161244912,0.0005394766618063151,0.7329,{'Bucks': 462},6021329
Pennsylvania (EV: 20),2020-11-04 22:07:35.013000,Trump,Biden,3125226,2817059,308167,808694,0,0,      0,0,0,7657,9128,0.6929390394626849,0.0,0.7403666666666666,{},6019273
Pennsylvania (EV: 20),2020-11-04 22:04:57.073000,Trump,Biden,3125226,2817059,308167,808694,21949,21654," 21,654",0.24115636833841325,0.7588436316615867,7657,9128,0.6929390394626849,-0.001734726357154881,0.7403666666666666,"{'Chester': 10427, 'Lebanon': 2367, 'Montgomery': 9155}",6019273
Pennsylvania (EV: 20),2020-11-04 21:45:43.150000,Trump,Biden,3120004,2800627,319377,830643,3278,3365,"  3,365",0.4258543833580981,0.5741456166419019,7639,9128,0.6946737658198398,0.00046226312435193595,0.7869333333333334,{'Blair': 3392},5997324
Pennsylvania (EV: 20),2020-11-04 21:41:50.861000,Trump,Biden,3118571,2798695,319876,833921,887,871,    871,0.46842709529276694,0.5315729047072331,7634,9128,0.6942115026954878,0.00017299599914644137,0.8031666666666667,{'Luzerne': 887},5994046
Pennsylvania (EV: 20),2020-11-04 21:29:17.571000,Trump,Biden,3118163,2798232,319931,834808,27598,27347," 27,347",0.17665557465169857,0.8233444253483014,7633,9128,0.6940385066963414,-0.004173269478358277,0.8059,"{'Bradford': 4211, 'Philadelphia': 23444}",5993159
Pennsylvania (EV: 20),2020-11-04 21:21:34.232000,Trump,Biden,3113332,2775716,337616,862406,23395,23194," 23,194",0.37397602828317666,0.6260239717168233,7577,9128,0.6982117761746996,0.0018935005440084973,0.6550666666666667,"{'Adams': 18621, 'Cameron': 46, 'Carbon': 298, 'Clarion': 1906, 'Lehigh': 2624}",5965561
Pennsylvania (EV: 20),2020-11-04 21:04:05.680000,Trump,Biden,3104658,2761196,343462,885801,12427,12249," 12,249",0.2459792636133562,0.7540207363866438,7557,9128,0.6963182756306912,-0.0007917057061002097,0.7761333333333333,{'Montgomery': 12427},5942166
Pennsylvania (EV: 20),2020-11-04 20:58:39.936000,Trump,Biden,3101645,2751960,349685,898228,8760,8657,"  8,657",0.2603673327942705,0.7396326672057295,7547,9128,0.6971099813367914,-0.0004123593296092576,0.8765666666666667,{'Erie': 8760},5929739
Pennsylvania (EV: 20),2020-11-04 20:53:17.620000,Trump,Biden,3099391,2745557,353834,906988,5527,5487,"  5,487",0.26407873154729355,0.7359212684527064,7538,9128,0.6975223406664006,-0.00024014480454614962,0.9434333333333333,"{'Dauphin': 135, 'Luzerne': 5392}",5920979
Pennsylvania (EV: 20),2020-11-04 20:48:16.492000,Trump,Biden,3097942,2741519,356423,912515,24654,23277," 23,277",0.0,1.0,7531,9128,0.6977624854709468,-0.007373043297803972,0.9551333333333333,{'Philadelphia': 23354},5915452
Pennsylvania (EV: 20),2020-11-04 20:37:49.641000,Trump,Biden,3097942,2718242,379700,937169,15540,15329," 15,329",0.20027399047556915,0.7997260095244308,7479,9128,0.7051355287687507,-0.0015373998318232163,0.8023666666666667,"{'Allegheny': 15280, 'Carbon': 260}",5890798
Pennsylvania (EV: 20),2020-11-04 20:23:38.149000,Trump,Biden,3094872,2705983,388889,952709,16214,16005," 16,005",0.1948766010621681,0.8051233989378319,7451,9128,0.706672928600574,-0.0016452847469565768,0.8454666666666667,{'Allegheny': 16214},5875258
Pennsylvania (EV: 20),2020-11-04 20:14:42.157000,Trump,Biden,3091753,2693097,398656,968923,31489,32521," 32,521",0.10842225023830754,0.8915777497616925,7423,9128,0.7083182133475305,-0.0063329184062658195,0.8915777497616925,"{'Chester': 7592, 'Philadelphia': 25197}",5859044
Pennsylvania (EV: 20),2020-11-04 20:10:29.212000,Trump,Biden,3088227,2664102,424125,1000412,28498,28137," 28,137",0.3031240004264847,0.6968759995735153,7368,9128,0.7146511317537964,0.0004934324083675223,0.6999,"{'Centre': 2717, 'Lancaster': 8130, 'Lehigh': 5953, 'Westmoreland': 11698}",5827555
Pennsylvania (EV: 20),2020-11-04 20:06:10.353000,Trump,Biden,3079698,2644494,435204,1028910,197,197,    197,0.4314720812182741,0.5685279187817259,7343,9128,0.7141576993454288,2.771202930562655e-05,0.7686,{'Carbon': 197},5799057
Pennsylvania (EV: 20),2020-11-04 20:03:16.371000,Trump,Biden,3079613,2644382,435231,1029107,23686,24192," 24,192",0.23342427248677244,0.7665757275132276,7343,9128,0.7141299873161232,-0.0013853901226008603,0.77,"{'Allegheny': 6486, 'Delaware': 17956}",5798860
Pennsylvania (EV: 20),2020-11-04 19:47:46.988000,Trump,Biden,3073966,2625837,448129,1052793,6879,6796,"  6,796",0.21571512654502645,0.7842848734549736,7310,9128,0.7155153774387241,-0.00044717535689076104,0.7209333333333333,"{'Allegheny': 6669, 'Carbon': 210}",5775174
Pennsylvania (EV: 20),2020-11-04 19:44:32.496000,Trump,Biden,3072500,2620507,451993,1059672,14117,13973," 13,973",0.24926644242467622,0.7507335575753238,7299,9128,0.7159625527956148,-0.0004646952779608915,0.6966666666666667,"{'Beaver': 4971, 'Bucks': 9146}",5768295
Pennsylvania (EV: 20),2020-11-04 19:33:35.022000,Trump,Biden,3069017,2610017,459000,1073789,134,131,    131,0.8244274809160306,0.17557251908396945,7286,9128,0.7164272480735757,6.707908243153149e-05,0.6894,{'Carbon': 134},5754178
Pennsylvania (EV: 20),2020-11-04 19:17:39.759000,Trump,Biden,3068909,2609994,458915,1073923,10555,10498," 10,498",0.36425985902076585,0.6357401409792341,7286,9128,0.7163601689911442,0.0007752047012885566,0.6914333333333333,{'Indiana': 10617},5754044
Pennsylvania (EV: 20),2020-11-04 19:13:03.482000,Trump,Biden,3065085,2603320,461765,1084478,4397,4361,"  4,361",0.29236413666590233,0.7076358633340977,7270,9128,0.7155849642898556,2.8466164000873206e-05,0.7042,"{'Carbon': 209, 'Dauphin': 20, 'Luzerne': 4168}",5743489
Pennsylvania (EV: 20),2020-11-04 18:56:14.325000,Trump,Biden,3063810,2600234,463576,1088875,494,486,    486,0.36213991769547327,0.6378600823045267,7264,9128,0.7155564981258548,3.5469253220288266e-05,0.7143666666666667,{'Clarion': 494},5739092
Pennsylvania (EV: 20),2020-11-04 18:40:57.265000,Trump,Biden,3063634,2599924,463710,1089369,1700,1679,"  1,679",0.4240619416319238,0.5759380583680762,7263,9128,0.7155210288726345,0.00021747130060756348,0.7166333333333333,{'Armstrong': 1700},5738598
Pennsylvania (EV: 20),2020-11-04 18:23:27.249000,Trump,Biden,3062922,2598957,463965,1091069,4754,4870,"  4,870",0.2268993839835729,0.7731006160164271,7261,9128,0.7153035575720269,-0.0002949716797173707,0.7279333333333333,{'Beaver': 4927},5736898
Pennsylvania (EV: 20),2020-11-04 18:15:15.698000,Trump,Biden,3061817,2595192,466625,1095823,4780,4708,"  4,708",0.20284621920135937,0.7971537807986406,7255,9128,0.7155985292517443,-0.0003508076453863085,0.7286666666666667,"{'Allegheny': 4766, 'Dauphin': 14}",5732144
Pennsylvania (EV: 20),2020-11-04 17:44:28.196000,Trump,Biden,3060862,2591439,469423,1100603,10854,11014," 11,014",0.35609224623206825,0.6439077537679317,7246,9128,0.7159493368971306,0.0006648076621941224,0.7256,"{'Cambria': 1249, 'Franklin': 9913}",5727364
Pennsylvania (EV: 20),2020-11-04 17:41:18.740000,Trump,Biden,3056940,2584347,472593,1111457,155,154,    154,0.4025974025974026,0.5974025974025974,7237,9128,0.7152845292349365,1.6354395838358293e-05,0.7747,{'Carbon': 155},5716510
Pennsylvania (EV: 20),2020-11-04 17:24:40.785000,Trump,Biden,3056878,2584255,472623,1111612,219,217,    217,0.5023041474654377,0.4976958525345622,7237,9128,0.7152681748390981,4.285727081587698e-05,0.7756333333333333,{'Carbon': 219},5716355
